Data Source	World Development Indicators																																																									
																																																										
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
Belize	BLZ	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																	87.12029266			93.77446747	85.76039886			92.5042572	93.6378479		100	94.2223587	100	92.93015289	94.17314148	96.25312042	96.2614212	94.96021271	96.89038849	100	95.21656036		
Bermuda	BMU	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																											96.22641754								77.94117737	86.89443207			
Bolivia	BOL	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																															82.25482941	80.4085083	87.98938751	85.62602234	85.36496735	85.7472229	86.08769989	85.83560944	92.09600067	92.2531662	92.12654114	92.90122986	92.18966675				93.79364014	97.14476776	94.83339691	94.57964325	94.26334381	96.11431885	96.87010956		
Brazil	BRA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												52.13323975	90.01055908	84.61009216	87.4105072																																								
Barbados	BRB	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																								97.722229	100	98.49108124	100	96.25192261	100	100	96.79505157	98.18869019	100						
Brunei Darussalam	BRN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS														78.02468872			81.8582077	75.48747253	94.70529175	100		85.6523819		100																			87.36521149	97.7226181	96.56265259	99.89629364	100	99.85816193	100	99.28103638	100	99.24228668	100		
Bhutan	BTN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																			68.94824982	50														67.72428894	85.87841034				92.95292664	92.85533905	92.46640778					95.55021667			96.25209808	97.62375641	99.15911865	97.72891235	95.64067078		
Botswana	BWA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																										47.0513916	41.7209816	45.82690811	57.9858017	61.13871002	67.23116302	85.35572815	82.06446075	87.74494934	81.57247925	88.66310883			95.52192688	96.84040833	95.1680069	95.88172913	100	97.1449585	100	98.45507813	98.30338287	98.09900665							
Central African Republic	CAF	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												28.22998047	40.41230011	31.60729027	35.57458878				33.49983978			55.52835846	69.59835815	69.82264709			55.78416061	50.95722961	52.47718048	54.90716171	46.73815918	60.33201981													73.74336243				62.82516861			80.54361725			
Canada	CAN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Central Europe and the Baltics	CEB	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																							99.70891571	100.0635605	100.0640106	100.030159	100.1179504	100.0992584	100.0843124	99.98453522	99.64746094	99.63302612	99.76132965	99.71711731	99.48879242	99.5324707	99.52391052		
Switzerland	CHE	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																								100	99.88632202	99.78636932	100	100	99.69606781	99.47135162	99.54290771	99.23348236	99.37605286	99.81243134	99.77818298	99.82512665			
Channel Islands	CHI	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Chile	CHL	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS											80.87084961	82.89689636	85.89411926	86.09690094	87.60759735	86.34739685	83.13401031	92.03208923						89.23531342														98.94046021													95.69367218	96.6837616			
China	CHN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																					90.30332947	85.3115921																	
Cote d'Ivoire	CIV	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS														43.76317978	41.97407913		41.50782013	40.0622406	43.99856949	48.5900383	51.38179016	50.27568817		44.66748047	45.02378845	51.49618149	51.38547897	48.06240082	48.3932991						66.20877838		70.60151672	68.20488739		69.07232666	70.5582428						71.8427124		70.04196167			77.28643036			
Cameroon	CMR	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS														25.80707932	29.41201019	31.70368958	33.42602921	35.16487122	30.80401993	36.72129822	35.96572113	36.18803024	38.16363144	42.61148071	42.96875	42.57339096	39.76459885	43.73733139	43.94091034		48.4362793	46.06671906								31.37903976							44.69765854	58.92837906	49.85375977		57.80759048	61.67950058			
"Congo, Rep."	COG	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS													43.1795311	59.9167099	96.30319214	81.82192993	92.0240097	100	99.48011017	83.21215057		100		100	88.39276886			85.45349121		75.71716309				63.92861938	97.69075012		76.46753693					88.74416351	85.06198883	87.62545013	72.20596313			70.93409729	73.52388763	77.04936981		78.10262299			
Colombia	COL	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																									53.76890182	59.26850128	57.24874115	61.49533844	62.14255905	62.7834816									96.7567215		92.5200119				100	99.08193207	99.59175873	100	100	99.21063232	100	100			
Comoros	COM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																	45.34350967										80.47196198	99.36170197											
Cabo Verde	CPV	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																					50.12345886	34.60639191	44.94075012	52.76968002	45.95003891	42.40460968	61.20447922		53.55424881		45.1717186				40.24057007							85.47682953	85.42888641	87.02265167	90.71231842	97.80142212	91.05496979	93.49739838	91.77844238	94.18287659	95.68575287	94.40196991	94.0671463		
Costa Rica	CRI	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS											45.12503052	47.83961868	45.60797882									54.81523895	53.41592026			49.64992905	55.07632828	58.16464996	59.65919113	61.62958145		57.88470078	63.03052902	62.41432953	66.14157867	67.27301788	65.02620697			85.56858826	83.93937683	89.14080048				100		100	97.94779205	94.2780838	95.13430023	97.72161102	85.65621185		
Caribbean small states	CSS	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																				85.13333893	85.67021942	86.80451965	87.85490417	87.37710571	89.35424042	86.37238312	88.5308609	90.2276535	92.1907959	92.36410522	93.04395294	94.64225006	92.46120453	92.87739563	91.40734863	91.49843597			
Cuba	CUB	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												62.25656891	58.32651138																											96.2115097	96.63108063	97.13922882	97.85978699	98.2472229	98.47306061	98.27555847	98.51361084	98.11934662	98.68701935	98.50431061	98.46382141	98.71772766	98.7164917		
Curacao	CUW	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Cayman Islands	CYM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																								100	94.26229858	88.9679718			97.48326874	100	85.1162796	100				92.08210754			
Cyprus	CYP	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												71.96337891	72.62484741	79.89932251	72.42120361	75.98339844	79.62631989	88.89295197	76.22218323	78.78015137	93.14221954	71.69994354	96.89421844	86.86891937	100		94.45401764	90.51094818	83.24169922		99.72157288			100	92.90470123	100	96.62509155	100		99.64880371	100	100	99.89230347	99.62956238	100	100	98.33142853	99.83270264	99.98773193	99.80802155	98.88623047	97.79044342			
Czech Republic	CZE	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																					90.58805847			100	100	100	100	99.99558258	99.72242737	99.74189758	99.23278046	99.13606262	99.60642242	98.74320221	98.70883942	98.45890808			
Germany	DEU	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																		99.85835266	99.59297943	100	99.35909271	97.50776672		100	100	99.9352417	100	99.81881714	100	99.81791687	99.53468323	99.83966064							
Djibouti	DJI	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS														26.60256004	44.27935028	42.77539063	30.61496925																							66.20713806	80.27304077				94.21613312	91.31783295						92.59796906		98.98262024	
Dominica	DMA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																								100	85.66175842		100		100			96.56716156		100	99.73264313	100	94.940979		
Denmark	DNK	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																							92.10131836	99.88018799		100			100	100	97.05155945	94.72428131	99.59233856	100	100	96.90950775			
Dominican Republic	DOM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																							88.09716797	89.71530151				93.71266937			97.60240936		95.99140167	88.80615234	91.80818939	90.77749634	92.63052368		
Algeria	DZA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS													34.55284882	31.19330978	28.68153954	41.32183075	45.62062836	55.38560867	53.74613953	59.61336899	61.85776901		67.67801666		75.37863922	68.16983795				86.81748199	90.43618774	89.52419281	86.56443024	88.92153168	90.02477264	88.79377747	86.77655029	86.00170898	90.08737946	97.42476654	92.46102142	94.14129639	94.21510315	93.32702637	93.2108078	91.55519867	92.55680847	97.14276123		100	100	100			
East Asia & Pacific (developing only)	EAP	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																				83.07998657	87.69944763	84.57717896	85.45644379	86.66357422	87.91025543	89.31233215	90.66837311	91.99137878	91.94894409	94.53642273	95.58809662								
East Asia & Pacific (all income levels)	EAS	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																				84.23672485	88.44507599	85.48370361	86.23052979	87.31526947	88.46125031	89.76308441	91.06634521	92.33013916	92.31305695	94.73727417	95.72507477								
Europe & Central Asia (developing only)	ECA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																	85.92443848	87.02039337	88.96029663	89.80512238	90.47238922	92.15425873	94.6309967	95.68305969	96.45924377	97.13617706	97.82938385	99.0604248	99.30491638	99.50081635	99.42631531	99.26399231	98.81150055	98.77513885	98.85337067	99.2769165	99.26496887		
Europe & Central Asia (all income levels)	ECS	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																		93.90472412	94.8091507	94.56495667	94.83771515	95.57033539	96.60324097	97.1264801	97.69850922	96.88097382	97.35334778	98.00565338	98.30276489	98.51043701	98.63362122	98.68196869	98.54892731	98.49784088		98.6101532			
Ecuador	ECU	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												69.97602844	75.74990082			80.11013031	85.55597687	87.23986053	90.1558609	80.30697632															66.29606628				69.74481964	70.70570374	72.20137787	75.38136292	75.3682785	76.46295166	80.96116638	80.15563202	81.05174255			100	100	97.58441162	99.36038208		
"Egypt, Arab Rep."	EGY	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																		77.29508209	86.34654999		99.83670044																			91.21988678	91.31139374		93.59806061	92.39247131											
Euro area	EMU	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																96.90258789	97.17237091	97.15457916	97.58228302	96.48804474	96.67813873	96.33919525	96.40621185	96.46261597	97.83027649	97.91339111	97.88150787	97.7903595	97.82642365	97.73756409		97.82554626	97.84655762	97.69944763					
Eritrea	ERI	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																			89.73648071	78.3060379	62.96781921	76.76864624		100	87.6044693	100	100	99.23448181	96.96021271	94.09703827	86.49800873	94.62464142	94.96360016	91.01824188	98.58747864				
Spain	ESP	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																						98.9172821	97.41309357	98.48052216	95.90003967	97.94046021	99.65337372	100	100	97.16635132	100			100	100														99.61151886	98.3640976					
Estonia	EST	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																					87.65532684		99.26851654	99.38220215	99.94399261	99.27039337	98.57156372	99.29843903	99.93863678			99.30219269	100	99.96939087	99.50486755	99.5819397			
Ethiopia	ETH	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																												85.79241943	86.42501831						81.63604736	80.54991913	81.62116241		94.76708984						99.79695129	96.97820282	97.58783722	93.09684753	89.2518692	93.96378326	89.6108017	100			
European Union	EUU	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																													98.04426575	97.93347931	97.8718338	97.8374939		97.87165833					
Fragile and conflict affected situations	FCS	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												66.67578888	68.88036346	65.56164551	65.25422668	65.0841217	67.90868378	65.68299103															66.70172119	66.35177612	66.94632721	67.62311554	69.2806015	70.79808044	72.27915192	73.62818909	74.44911194	73.65868378	76.65087891	78.6214447	79.63674927	80.08963013	80.47478485	80.49095917	80.98653412	81.51184845	82.01851654	81.31777191			
Finland	FIN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																												93.25702667	95.58824158	99.07776642	98.18151855	97.23497772	99.15239716	97.97071075	97.87528229				99.81960297	99.55731201	100	100	100	99.86073303	100	99.76573181	99.83161163	100	99.76389313	99.88243866	100	100			
Fiji	FJI	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																					92.33953857	93.99340057		91.58743286	95.10066986	89.02658844	92.23288727													99.30004883	100	99.5582962		100				99.9604187	95.54000854			91.43604279			
France	FRA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Faeroe Islands	FRO	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
"Micronesia, Fed. Sts."	FSM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Gabon	GAB	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS													35.6912384	49.41519928																						75.6550827																			
United Kingdom	GBR	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Georgia	GEO	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																								97.90532684	98.35781097	99.87525177	99.68486786		99.70458984			99.70902252	98.60890198	99.69377136		99.10211182	99.91722107		
Ghana	GHA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												92.0089798	98.1240387		100	100																								96.50350952	84.88398743	96.26083374	90.88401031	100	95.34403229	95.63950348		99.86641693	94.29074097			93.00592041	93.45480347	88.14497375	
Guinea	GIN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																										67.91246033	59.46807098	49.2456398	82.2090683	83.03177643	42.21216965	64.24475098	83.49571228	53.8658905	65.93527222					77.67179108	76.42401886		71.30123138	88.240242	86.42925262	89.07929993	83.98535919		63.14234924	81.68360901		59.23651886			
"Gambia, The"	GMB	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS															54.17129898		59.55733871	74.37342834	54.57286072	62.90908813	56.68095016	60.18032074	57.37755966	55.64387894	53.16540146	54.35832977	53.11946106	44.52909088											85.64675903	70.87846375	73.68686676	72.89151764	91.11978912	89.58805847	85.78546143	94.0667038	97.37673187	85.4696579			85.84153748	92.85269165	92.7128067		
Guinea-Bissau	GNB	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																				50.07633972		51.54307175	70.93167877	100				88.49432373																											
Equatorial Guinea	GNQ	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																			98.66764832	100			
Greece	GRC	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												68.12010193	65.71569061	68.4317627	69.42372131	69.56958008	75.11247253	77.69641113	88.8259201	90.90930939	96.43572998		100	100	100	100	97.7516098		100	100			100												98.88259888	100	100				100	100			
Grenada	GRD	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																	84.03830719						
Greenland	GRL	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Guatemala	GTM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																	64.1375885																							96.35379028	94.79812622	96.77436066			93.94471741	94.02549744	95.15405273	94.68029785	100	98.51344299	93.15441895	89.36794281			
Guam	GUM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Guyana	GUY	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												89.34751892	99.32639313	92.36154938	92.21134949		96.99452972											100					98.60272217	98.80951691			100	100		65.90579987								95.52986145	94.41123962	93.60440063					
High income	HIC	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
"Hong Kong SAR, China"	HKG	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																					90.75502777	90.93174744	90.01383972	88.65879059	83.82398224	87.30307007																	99.73799896	99.81057739	99.78069305	99.89391327	100	100	100		100	100	100		
Honduras	HND	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																														68.35183716						66.34243011	57.84342957		
Heavily indebted poor countries (HIPC)	HPC	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																													57.36978912	58.01399994	57.43888474	56.58000183	57.22962189	56.02139664	57.59852219		60.65387726	62.17924881	64.84477997	64.84377289	65.80426788	66.02167511	66.85419464	69.59369659	72.77307129	73.55953979	75.97754669	77.43268585	74.87026215	76.15858459	75.81705475	76.81248474	76.24572754		
Croatia	HRV	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																				100	96.45249176	100	100	100	99.49301147	100	99.79659271			99.92578888	99.18775177	99.61772919	100	100	99.23985291	100			
Haiti	HTI	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																				52.0424881	57.38813019		60.17298126	61.15393066		71.77059174	59.20500183	64.36515808										72.25684357																	
Hungary	HUN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																	97.05603027	94.49503326	91.72837067	98.84372711	98.89998627	99.35838318	99.6685791	96.63156128	89.79802704	86.27355194	99.68511963	100	100	99.08345032	100							100	100	100	100	98.96613312	100	100	100	100	100	100	99.67553711	99.65406799					
Indonesia	IDN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																				72.69400024						77.55149078	80.48075104	83.73062134	78.80534363	88.29418182	99.58965302	88.3302002	91.30564117		84.05519867	96.64492035			
Isle of Man	IMN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
India	IND	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																												88.1778183	88.53610992											94.66748047	92.12846375	94.73468018	88.7098999								91.62751007				
Not classified	INX	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Ireland	IRL	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
"Iran, Islamic Rep."	IRN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																												76.62783051	83.51740265	85.32137299	81.92047882	82.56343842		89.12393188	94.51537323						92.73007965	92.88214874	98.49859619	98.30639648	95.97476196	94.22119904	96.0870285	96.79582977	100	96.68213654	97.75681305	97.2428894			
Iraq	IRQ	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												62.86663818	61.64157867	67.99954224	71.44567108	68.61044312	82.23240662	62.19429016	81.45620728		74.60745239			68.93318939		98.18551636	92.36644745	84.16118622	81.47897339	79.10740662				77.52919769						85.44603729															
Iceland	ISL	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																							99.85739899	100	99.7723999	100	99.17974091	100	100	99.67646027	100	99.67736816	100	99.86187744	100	100			
Israel	ISR	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																										100	100	100	100	99.63894653	100	99.96334076	99.97377014	100	99.83689117	99.77529907			
Italy	ITA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												93.71985626	93.53662872	96.33708954	96.14251709	91.25752258	100	100	100	100	99.28836823	100	100	100	100	100	100	99.72173309				100	100		100	99.12983704	100	100		93.60468292	100	100	100	100	100	100	100	100	100	99.89099884	100	99.63696289			
Jamaica	JAM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																									100									100	96.03858948		87.76960754		
Jordan	JOR	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS													88.57158661	84.63980103	82.23544312	82.51042938	92.19721222	87.48217773	93.20139313	90.37390137	90.49819183	91.13665009	91.46021271	93.02639008				97.21972656	95.2716217	92.1815567		100	94.77030182	99.08451843	94.86733246					98.49404907			97.73181152	99.66023254	98.04450226	98.61097717	100	100			99.17814636				
Japan	JPN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS													99.91680908	99.56060028					99.93067169		84.1758728	98.07068634	99.93540192	97.32691956	96.35150909	98.07067871	99.73271179	99.7771225	100	99.73222351	99.97878265	99.82125854	99.88818359		100																				
Kazakhstan	KAZ	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																									100	98.564888	99.66223907	100	99.84474945	100	100	100	99.77976227	99.82868195	100	100			
Kenya	KEN	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS											100	100	94.93640137	95.12721252				85.74655151	86.54212189		87.19844055	88.73287201																																	
Kyrgyz Republic	KGZ	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																								97.29857635	100	100	96.93723297	98.07132721	98.18849182	100	98.66716003	99.99813843	99.53774261	99.83377075	98.06436157	99.11135101			
Cambodia	KHM	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																							84.50357819		83.45307922	88.77677155	88.22939301	87.39189911	86.544487	85.38391113	83.45153809	82.36598206		82.37539673	81.34632111	80.03111267	79.14299774		
Kiribati	KIR	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																				24.69136047	17.64706039	13.04347992	13.4894104	14.90065956	18.60987091		22.03985977			25	35.2439003	28.22410011	31.62651062																						
St. Kitts and Nevis	KNA	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																											88.64971161												
"Korea, Rep."	KOR	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS												67.73578644	78.77825165	71.74295044			80.66001129	91.68869781	91.64930725	92.43969727	100		100	95.79651642	93.35923767	100	100	100								99.53009033			100	99.59690094	99.37203979	99.33425903	99.29502869	99.11817932	99.13774872	99.23677826	99.18585205	99.9107132	100		99.96816254	99.94220734			
Kosovo		"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS																																																							
Kuwait	KWT	"Progression to secondary school, male (%)"	SE.SEC.PROG.MA.ZS															93.56958771	81.55806732	91.58415985	99.24739075	89.35201263	93.48667908	90.68522644	99.19429016	100	97.84721375	97.83698273	96.56648254							95.76252747		90.94613647		84.97239685		100	100	99.72335815	99.56864166	98.41240692	100	95.59053802					99.93598938		98.73769379			
