Data Source	World Development Indicators																																																									
																																																										
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
Fragile and conflict affected situations	FCS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Finland	FIN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Fiji	FJI	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																											34.5						26.2						
France	FRA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Faeroe Islands	FRO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Micronesia, Fed. Sts."	FSM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Gabon	GAB	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																														29.8									
United Kingdom	GBR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Georgia	GEO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																16.2	13.4	14.2	17.1	13.3	10.5		
Ghana	GHA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																														12.4							10.6		
Guinea	GIN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																			17.5								23.5					30.5					35.4		
"Gambia, The"	GMB	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																			32.7				
Guinea-Bissau	GNB	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																											51.6								51				
Equatorial Guinea	GNQ	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															31.5								
Greece	GRC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Grenada	GRD	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Greenland	GRL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Guatemala	GTM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																									27.1						30					35			
Guam	GUM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Guyana	GUY	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
High income	HIC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Hong Kong SAR, China"	HKG	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Honduras	HND	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										55.9	58	57.5	57.1	57.7	52.9	51	55.2	52.8	54.3	58.5	63.6	60.4	
Heavily indebted poor countries (HIPC)	HPC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Croatia	HRV	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Haiti	HTI	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																					40.6		
Hungary	HUN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Indonesia	IDN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																					13.6			19.4			14.5	13.6	12.1	11.7	13.5	12.5	11.6	10.7	9.9	9.2	8.8	8.4	8.3
Isle of Man	IMN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
India	IND	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																		31.8											25.7					20.9		13.7			
Not classified	INX	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Ireland	IRL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Iran, Islamic Rep."	IRN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Iraq	IRQ	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																15.7					14.8		
Iceland	ISL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Israel	ISR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Italy	ITA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Jamaica	JAM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																16.1	22.8						5.5	11.1	12.6	9.9	10.6												
Jordan	JOR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																			13.9				
Japan	JPN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Kazakhstan	KAZ	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										36	33	24.7	23.4	20.2	13.6	6.9	8.1	4.1	3.7	2.4	1.9	1.3	
Kenya	KEN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																														33.7									
Kyrgyz Republic	KGZ	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															26.7	23.2	22.6	21.9	23.6	30.7	35.4	28.5	
Cambodia	KHM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																													28.5			18.3	15.1	8	8.5	8.7	6.4		
Kiribati	KIR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
St. Kitts and Nevis	KNA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Korea, Rep."	KOR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Kosovo		Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																												46.6	42.1	30.3	37.4			33.1	26.7	26.7			
Kuwait	KWT	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Latin America & Caribbean (developing only)	LAC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Lao PDR	LAO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																	26.5					22.1					19.7					17.4					10		
Lebanon	LBN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Liberia	LBR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																55.1							
Libya	LBY	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
St. Lucia	LCA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Latin America & Caribbean (all income levels)	LCN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Least developed countries: UN classification	LDC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Low income	LIC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Liechtenstein	LIE	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Sri Lanka	LKA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																															16.3					14							7.9				6.7			5.3				2.1	
Lower middle income	LMC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Low & middle income	LMY	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Lesotho	LSO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																			36.7								41.5								39.6				
Lithuania	LTU	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Luxembourg	LUX	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Latvia	LVA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Macao SAR, China"	MAC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
St. Martin (French part)	MAF	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Morocco	MAR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																							9.5			7.6						4.8							
Monaco	MCO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Moldova	MDA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															24.8	18.4	15.2	12.6	10.4	7.4	8.2		
Madagascar	MDG	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										45.6				55.2					51.1				
Maldives	MDV	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Middle East & North Africa (all income levels)	MEA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Mexico	MEX	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																	44.3		41.2		61.5		55.9		43.7		41.1		41.1	38.3	35.8		40		45.3		45.5		
Marshall Islands	MHL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Middle income	MIC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Macedonia, FYR"	MKD	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Mali	MLI	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										27.7					18.5				18.9				
Malta	MLT	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Myanmar	MMR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Middle East & North Africa (developing only)	MNA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Montenegro	MNE	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																														8.1	7.4	5.5	2.4	2.6	4	4.4	8.1		
Mongolia	MNG	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																			33.1	28.6	23.2		
Northern Mariana Islands	MNP	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Mozambique	MOZ	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																					62						51.5							49.6					
Mauritania	MRT	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																									28.5				28.9				20.8						
Mauritius	MUS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Malawi	MWI	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																						54.9							25.4						17.3				
Malaysia	MYS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																	15.4			17.5					8.5			8.5		7.1			4.7			3.6		2.1		3.3			2.3		2.5			2		1.7			1		
North America	NAC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Namibia	NAM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																			39										17					14.6					
New Caledonia	NCL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Niger	NER	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																				18.6			
Nigeria	NGA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																													37.9						34.1				
Nicaragua	NIC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																														30.9				26.8					
Netherlands	NLD	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
High income: nonOECD	NOC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Norway	NOR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Nepal	NPL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																			15.5				
New Zealand	NZL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
High income: OECD	OEC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
OECD members	OED	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Oman	OMN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Other small states	OSS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Pakistan	PAK	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																							20.9			22.7			14.9	13.1									
Panama	PAN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															23.6	22.1	19.6	19.1	16.6	15.3	14.7	13.8	
Peru	PER	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										42	42.1	40	48.2	44.5	37	30.1	25.4	21.3	20	18	16.6	16.1	
Philippines	PHL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Palau	PLW	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Papua New Guinea	PNG	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																					16.1													29.3					
Poland	POL	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Puerto Rico	PRI	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
"Korea, Dem. Rep."	PRK	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Portugal	PRT	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Paraguay	PRY	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																												37.4	35.5	34.4	35.3	33.6	30.2	24.7	24.7	23.9	16.5	17	
Pacific island small states	PSS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
French Polynesia	PYF	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Qatar	QAT	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Romania	ROU	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Russian Federation	RUS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Rwanda	RWA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															28.5					22.1			
South Asia	SAS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Saudi Arabia	SAU	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Sudan	SDN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																		26.5					
Senegal	SEN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										41.2				33.6						33.1			
Singapore	SGP	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Solomon Islands	SLB	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Sierra Leone	SLE	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																												46.9								31.2			
El Salvador	SLV	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																														30.9	27.7	29.8	35.7	33.3	33	35.4	29.9	26.2	
San Marino	SMR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Somalia	SOM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Serbia	SRB	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Sub-Saharan Africa (developing only)	SSA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
South Sudan	SSD	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																		24.4					
Sub-Saharan Africa (all income levels)	SSF	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Small states	SST	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Sao Tome and Principe	STP	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																		63.8					
Suriname	SUR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Slovak Republic	SVK	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Slovenia	SVN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Sweden	SWE	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Swaziland	SWZ	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																									35.5									31.1					
Sint Maarten (Dutch part)	SXM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Seychelles	SYC	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															39								
Syrian Arab Republic	SYR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																													28.5			30.8							
Turks and Caicos Islands	TCA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Chad	TCD	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																											24.4									20.9			
Togo	TGO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																															37.2					34.6			
Thailand	THA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																													43.4		38.7		26.6		24		19.2		20.4		22.3		17.1		14.7		12.3	11.5	10.4	10.9	9	9			
Tajikistan	TJK	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																												68.8				49.3		41.8					
Turkmenistan	TKM	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Timor-Leste	TLS	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																										25.2						45.2							
Tonga	TON	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Trinidad and Tobago	TTO	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Tunisia	TUN	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Turkey	TUR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																											24.6	18.3	13.5	10.1	6.1	4.4	3.1	1	1	0.9	0.6		
Tuvalu	TUV	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
Tanzania	TZA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																					15.5		
Uganda	UGA	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																	28.8				16.7				9.6		14.4			13.7				9.1			9.6		
Ukraine	UKR	Urban poverty headcount ratio at national poverty lines (% of urban population)	SI.POV.URHC																																																							
