Data Source	World Development Indicators																																																									
																																																										
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
Brazil	BRA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												48.6183815	82.07527924	80.70700073	82.2739563																																								
Barbados	BRB	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																								100	98.35267639	97.46002197	98.91110229	100	98.85727692	97.31407166	100	100	98.00463867						
Brunei Darussalam	BRN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS														79.02284241			82.6171875	71.69245911	84.18605042	96.77107239		89.90290833		96.71936798																			93.43502808	98.07263184	97.45188141	98.85637665	98.32528687	99.44969177	98.94933319	100	99.88524628	100	99.46041107		
Bhutan	BTN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																			70.91837311	51.08224869														62.23242188	77.88819885				94.27223969	93.94584656	94.74282074					97.61769104			100	99.54821777	100	100	96.91660309		
Botswana	BWA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																										43.42782974	40.02959061	44.11540985	57.30073166	61.37850189	73.64163971	90.41413116	89.38674927	91.08625031	81.96237183	93.28623962			96.96473694	96.06118011	96.64201355	97.72434998	95.60749054	97.78856659	98.09742737	98.5769577	97.05441284	99.02142334							
Central African Republic	CAF	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												33.3913002	25.80644989	23.85321045	31.37677002				31.50176048			59.33187103	65.20783234	72.13587952			46.08498001	52.23762131	44.44770813	49.21707153	47.33504105	55.07369995													81.23484039				62.05569839			67.58232117			
Canada	CAN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Central Europe and the Baltics	CEB	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																							99.12415314	99.33982849	99.46914673	99.32280731	99.36157227	99.45272064	99.38175201	99.24153137	98.89663696	98.88038635	98.91815948	98.78455353	98.8065567	98.772789	98.77694702		
Switzerland	CHE	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																								99.98132324	100	100	99.63651276	99.70178223	100	100	100	100	100	100	100	100			
Channel Islands	CHI	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Chile	CHL	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS											81.62684631	82.21447754	84.84580231	86.02884674	88.54232788	87.42706299	84.85559845	91.13005829						90.4981308														99.75144196													97.38829803	98.1307373			
China	CHN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																					85.90991974	81.49239349																	
Cote d'Ivoire	CIV	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS														35.06766891	34.1762085		31.44915962	30.86109924	36.19363022	36.20336151	45.45557022	39.75466156		36.1779213	37.17367935	41.9541893	41.92144012	41.93680954	41.42818069						58.76509094		58.00189972	61.10091019		49.4368782	62.56459045						69.01947021		66.89038849			68.42510223			
Cameroon	CMR	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS														19.67118073	22.16827965	23.40678024	24.69029045	27.17136002	24.2961998	28.51939011	27.46095085	27.30595016	29.85066032	33.19499969	34.58404922	36.49282074	34.54563141	38.08132935	40.5688591		36.72523117	43.53768921								30.33230019							45.2021904	60.21902847	53.02537155		64.37890625	69.19837952			
"Congo, Rep."	COG	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS													41.87371063	56.11231995	94.40245819	80.03954315	79.53603363	93.67910004	90.58078003	78.99372101		94.37818146		90.01157379	87.6446228			73.41452026		71.31942749				62.99454117	66.7872467		79.22782898					57.97182083	52.14839172	87.74073029	67.84208679			69.11997986	68.75630188	74.43224335		74.79441833			
Colombia	COL	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																									53.70212936	58.3846283	64.85613251	61.31240845	61.95700836	62.59613037									95.86569214		92.1530838				99.23732758	100	100	99.16938782	99.30584717	97.3035202	97.17552948	98.78909302			
Comoros	COM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																	37.57382965										79.9344635	82.4776535											
Cabo Verde	CPV	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																					51.24610901	31.13208008	36.40974045	49.93725967	37.90523911	43.96694183	54.35092926		56.73130035		51.96783829				46.54270935							89.98195648	90.01254272	90.59249878	96.75762177	100	94.45871735	95.03224945	95.07266235	98.69422913	100	100	98.09767151		
Costa Rica	CRI	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS											47.41783905	47.8062706	47.49882126									56.02727127	54.36032104			51.47085953	56.37112045	59.93984985	60.15031052	61.22014999		59.24119949	63.70370102	64.55371857	68.0001297	68.51558685	65.55934143			83.93956757	81.89179993	86.6050415				96.23935699		93.79592133	91.14907074	89.69515991	90.6082077	90.26087952	83.06517029		
Caribbean small states	CSS	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																				83.55709076	84.18709564	86.15206146	87.99533081	88.19139099	90.25411224	87.65187073	89.25051117	91.0218277	91.67623901	92.13498688	92.93509674	95.17767334	93.37916565	94.30284119	93.67678833	93.51998901			
Cuba	CUB	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												56.77603912	56.11204147																											98.01143646	98.21321106	98.34015656	98.50789642	99.1177597	98.86839294	99.01725769	98.46353912	98.86903381	98.51525116	99.36470032	98.79530334	99.35887146	98.94145966		
Curacao	CUW	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Cayman Islands	CYM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																								97.37400818	90.90908813	92.85713959			100	99.57753754	100	95.29337311				93.37348938			
Cyprus	CYP	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												76.04290771	81.50942993	88.45352936	84.76621246	88.03958893	94.52055359	100	85.84947968	87.16174316	100	77.12000275	100	93.21871948	99.12976837		94.30745697	87.24044037	87.74674988		94.65338135			99.00974274	90.08959198	98.3103714	100	97.53383636		100	99.02477264	98.48972321	98.97464752	100	99.35192108	99.56005859	100	100	100	100	100	100			
Czech Republic	CZE	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																					96.9486618			99.89089966	99.94259644	99.56787872	99.67719269	100	100	99.81964874	99.31826019	99.3660965	99.85362244	100	100	100			
Germany	DEU	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																		100	100	99.47503662	99.36969757	97.81752014		99.73916626	99.80123901	99.62512207	99.51007843	99.45931244	99.6364212	99.33999634	99.09832001	99.23146057							
Djibouti	DJI	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS														29.85611916	40.61433029	27.79291916	27.11370087																							60.54553986	79.41822052				87.21694946	83.18791962						80.59005737		100	
Dominica	DMA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																								96.24758148	95.71077728		95.55024719		98.00758362			97.59760284		95.9743576	100	99.88661957	94.82470703		
Denmark	DNK	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																							100	100		99.90701294			99.36559296	99.96186066	96.4511795	97.90762329	100	99.84512329	99.73628235	97.68099213			
Dominican Republic	DOM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																							90.96276093	92.63009644				90.58477783			100		94.63388824	93.37583923	97.4786377	95.25456238	97.22725677		
Algeria	DZA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS													31.67020035	32.07674026	30.03780937	38.66643906	43.09077835	50.41054153	55.44704056	60.5941391	62.18437958		68.45523834		79.31809235	71.05120087				82.60192871	86.92800903	84.09610748	83.14021301	86.89025116	87.96720123	85.00354767	83.25351715	85.80458832	91.64969635	96.78057098	94.12039948	94.82402802	94.73648071	94.28977966	94.29889679	93.12242889	93.97279358	95.98996735		97.79176331	97.06228638	95.32418823			
East Asia & Pacific (developing only)	EAP	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																				78.44544983	83.06752777	80.79983521	82.21944427	84.01952362	85.6943512	87.69829559	89.37814331	90.82876587	91.06126404	94.0018692	94.84076691								
East Asia & Pacific (all income levels)	EAS	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																				80.08577728	84.24373627	82.03832245	83.24289703	84.87606812	86.39292908	88.25769806	89.83069611	91.19871521	91.44539642	94.19481659	94.98445892								
Europe & Central Asia (developing only)	ECA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																	80.72529602	81.99259186	84.06027985	85.03486633	86.04917908	88.35986328	91.0634079	92.26164246	93.15287781	95.10012817	96.40605927	97.81864929	97.90507507	98.41138458	98.57055664	98.58328247	98.67962646	98.94009399	99.05528259	98.7036438	98.70882416		
Europe & Central Asia (all income levels)	ECS	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																		92.00642395	92.91841888	92.91011047	93.33998108	94.31783295	95.53529358	96.21290588	96.45249939	96.03547668	96.77381897	97.49558258	97.74817657	98.01168823	98.1021347	98.373703	98.40372467	98.43199921		98.37405396			
Ecuador	ECU	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												65.96024323	66.23145294			77.01444244	79.70252228	82.20005035	84.1160965	85.31699371															60.87781143				65.83837128	66.67118073	68.25151825	70.70526123	71.16149902	71.48928833	76.16042328	75.59367371	77.08833313			93.42131042	93.32376862	91.97231293	97.462677		
"Egypt, Arab Rep."	EGY	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																		75.15451813	100		92.89729309																			95.19905853	95.61341095		92.95295715	94.97875214											
Euro area	EMU	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																97.24713135	97.46860504	97.20737457	97.52467346	97.11115265	97.28159332	97.08875275	97.69060516	98.23522186	98.37838745	98.30317688	98.26634216	98.1553421	98.25498962	97.96772766		98.0366745	98.03057098	97.90271759					
Eritrea	ERI	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																			87.87921906	77.46620178	66.08496094	76.72622681		95.91414642	84.77523804	86.28739929	91.90522003	89.84721375	89.58673859	86.24285889	83.61139679	89.82205963	88.7736969	89.85518646	93.59818268				
Spain	ESP	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																						99.15753937	98.23413849	98.09757996	96.48869324	97.82330322	99.75749207	98.26918793	99.67133331	100	99.37613678			99.40934753	99.68076324														100	99.00575256					
Estonia	EST	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																					88.5425415		99.55471039	100	99.75328064	99.82144928	99.70050812	99.85707855	99.96630859			99.59264374	98.8205719	99.6756897	99.44637299	99.64196014			
Ethiopia	ETH	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																												82.24741364	84.57273102						82.43247986	83.88066864	86.06154633		98.73869324						97.87008667	96.00668335	92.79219055	92.70871735	92.25971222	91.14528656	89.35195923	96.61785126			
European Union	EUU	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																													98.25495148	98.01115417	97.68421173	97.927948		97.81886292					
Fragile and conflict affected situations	FCS	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																	64.00893402	63.18636322	65.18514252	66.4396286	67.7064209	69.25959778	70.27386475	71.10608673	71.34989929	70.9855423	73.99832153	76.38322449	76.06945801	76.58467865	77.07261658	77.19760895	78.06877899	78.45128632	79.1361084	78.41594696			
Finland	FIN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																												92.69235229	98.83821106	99.83602142	100	100	100	100	100				100	100	99.67102814	99.97371674	99.67993927	100	99.94577026	100	100	99.96186829	100	100	99.93702698	99.73407745			
Fiji	FJI	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																					95.37848663	94.35678101		94.10005188	96.21726227	91.01851654	92.65122223													100	96.57214355	100		98.62890625				100	97.11196136			97.28865814			
France	FRA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Faeroe Islands	FRO	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
"Micronesia, Fed. Sts."	FSM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Gabon	GAB	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS													29.18597031	35.19921112																						73.44407654																			
United Kingdom	GBR	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Georgia	GEO	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																								99.25234985	98.48860931	95.73648834	97.36477661		96.11100006			99.68351746	99.14788818	99.852211		97.98874664	100		
Ghana	GHA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												88.61121368	94.36505127		92.73232269	92.44023132																								97.30039978	85.88516998	97.70343781	90.21124268	87.70137787	100	97.87291718		100	97.42980194			93.75234985	93.24841309	89.0112915	
Guinea	GIN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																										50.62160873	48.29993057	49.53559875	70.49101257	88.84732056	46.62385178	54.62863922	77.01570892	49.80926132	62.01879883					77.81130219	78.27980804		69.00885773	75.27955627	77.62088013	82.79814911	75.48155212		52.71884918	70.01600647		46.59465027			
"Gambia, The"	GMB	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS															54.18381119		57.63722992	91.95230865	59.89691162	59.93851852	57.09123993	62.72040176	63.80458832	57.60940933	56.55101013	51.47716904	44.26103973	44.81951904											85.26065826	65.900383	69.24687958	67.56330872	92.20906067	91.80069733	88.04651642	92.65384674	96.13314819	85.32285309			86.99358368	91.8645401	93.96523285		
Guinea-Bissau	GNB	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																				42.54967117		42.72587967	49.3723793	81.21981049				84.89425659																											
Equatorial Guinea	GNQ	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																			95.8137207	92.34311676			
Greece	GRC	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												69.07848358	66.47850037	70.81011963	71.36344147	72.1787796	76.65959167	78.21972656	86.51901245	87.41854858	95.21898651		96.99902344	96.05879211	97.58483887	98.23188782	96.17958832		97.35408783	97.45986176			96.86128998												100	98.51918793	94.10826874				96.94628143	96.73970032			
Grenada	GRD	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																	91.81073761						
Greenland	GRL	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Guatemala	GTM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																	63.58631134																							95.18643188	93.97619629	94.95854187			91.37365723	91.29663086	91.18250275	90.87586975	97.3684082	93.19920349	86.23007202	81.63388824			
Guam	GUM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Guyana	GUY	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												92.83995056	93.77760315	97.56227875	96.96269226		100											98.20088196					97.29171753	93.18154144			90.67852783	97.81545258		72.24685669								91.71704102	93.37634277	96.87711334					
High income	HIC	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
"Hong Kong SAR, China"	HKG	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																					97.95747375	97.90779877	94.69846344	95.88926697	91.38485718	93.63024139																	100	99.76569366	100	100	99.66786194	99.94425201	99.70184326		99.56537628	99.90408325	99.91874695		
Honduras	HND	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																														74.30908966						70.50575256	59.82759857		
Heavily indebted poor countries (HIPC)	HPC	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																														56.73849487	56.51331329	55.60441208	56.53575897	54.76384735	57.30319595		60.45515442	61.7960434	64.12869263	63.2169342	64.45040894	64.96294403	64.81990814	67.6962204	70.30498505	72.10984039	74.07204437	75.43225861	73.0280304	73.83586121	73.45991516	74.19207764	74.39848328		
Croatia	HRV	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																				98.47151184	97.57447815	99.76860046	99.46327209	99.71460724	100	99.84059906	100			100	100	99.22950745	98.76503754	99.38037872	99.75328064	99.58104706			
Haiti	HTI	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																				64.77346802	64.52078247		66.35305786	70.86183167		81.09683228	65.93817902	68.48396301										72.92556																	
Hungary	HUN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																	98.13085938	94.18411255	91.47720337	100	99.00244141	100	98.56867218	97.12706757	89.31803894	87.36650848	100	99.72869873	98.49344635	100	99.09803009							99.58997345	98.45619202	98.69107056	99.98432922	100	99.72573853	99.6767807	99.30142975	99.20614624	99.22329712	99.6789093	99.63892365	100					
Indonesia	IDN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																				62.88557053						79.19007111	83.06549835	83.72158813	78.40142059	88.95903778	98.27549744	94.95002747	92.84101868		96.35791016	96.2296524			
Isle of Man	IMN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
India	IND	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																												78.59824371	79.91233826											89.73510742	88.40634918	90.96868134	93.20716858								92.39498138				
Not classified	INX	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
Ireland	IRL	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																																							
"Iran, Islamic Rep."	IRN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																												67.8532486	72.54718018	76.43016052	73.28175354	75.13799286		82.15125275	86.9828186						91.86817169	92.22898102	95.67546844	100	85.93791199	83.98940277	96.16436005	98.82814789	98.70233917	96.16294861	96.8702774	96.78846741			
Iraq	IRQ	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												80.7610321	74.82475281	74.59596252	80.05168152	78.45265198	83.9777298	69.72599792	79.79859161		65.7877121			71.94561005		78.79650879	69.67555237	67.24874115	61.94527817	68.3771286				63.87149811						66.79382324															
Iceland	ISL	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																							100	99.49111176	100	99.54808807	100	99.29418945	98.8583374	100	99.53536987	100	99.53914642	100	99.48526001	99.33097076			
Israel	ISR	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																										99.78862	99.78047943	99.9474411	99.18305206	100	99.65052795	100	100	99.97128296	100	100			
Italy	ITA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS												89.11894989	88.66307831	92.38156128	92.84161377	88.52085876	96.79325104	97.1262207	98.21591187	98.73583984	97.59835815	98.77646637	98.11029053	98.79582977	98.04962921	98.9373703	98.58644867	100				99.12519836	98.57346344		95.77041626	100	99.41780853	98.96073914		100	99.53929901	99.59848022	99.66007996	99.15693665	99.24304962	98.66960907	99.34581757	99.92327881	99.88638306	100	99.88256836	100			
Jamaica	JAM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																									95.99784088									98.68724823	96.80699158		92.80741119		
Jordan	JOR	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS													86.11225891	78.29180908	79.09438324	77.40296173	83.55657196	84.45227814	88.33934021	90.67939758	90.75914001	89.80412292	90.40978241	92.60498047				94.89993286	92.86379242	91.29009247		99.48547363	100	99.76654053	96.61888123					98.54812622			99.21115875	98.94538116	99.11203003	98.15220642	99.32581329	99.98616791			99.07778931				
Japan	JPN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS													100	99.49221802					100		84.05944824	98.53756714	100	97.29403687	96.45339203	97.99369812	99.74143982	100	99.96381378	100	100	100	100		99.87756348																				
Kazakhstan	KAZ	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																									97.82010651	99.22944641	99.44007874	99.42115021	100	99.95272827	99.98970795	99.93263245	99.90757751	99.82163239	99.92604828	99.99272919			
Kenya	KEN	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS											78.42434692	80.45912933	81.9369278	78.94393921				76.30796814	74.54123688		73.37850952	75.73181152																																	
Kyrgyz Republic	KGZ	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																								100	97.12522125	99.27187347	100	100	100	99.92417145	99.35514069	99.70188141	99.6668396	98.81506348	98.29374695	98.68702698			
Cambodia	KHM	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																							72.88839722		72.18740845	80.07785797	80.69113922	81.70317078	81.98388672	81.40239716	79.60449982	80.47318268		82.83418274	82.41039276	82.05771637	81.3087616		
Kiribati	KIR	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																				28.59848022	18.64952087	13.43589973	14.93729019	15.09434032	20.37037086		23.92638016			26.76708984	34.79853058	33.44261932	37.75281143																						
St. Kitts and Nevis	KNA	"Progression to secondary school, female (%)"	SE.SEC.PROG.FE.ZS																																											96.22641754												
